MouseMGIID	MarkerSymbol	MarkerName	MouseSymbol	MouseName	MP_ID	MP_Term	AlleleAccID	HomologyClusterID	HumanNCBIorMGIID	HumanSymbol	HumanName
MGI:2142610	Snx25		Snx25		MP:0011100		Snx25<tm1b(KOMP)Wtsi>	50232723	HGNC:21883	SNX25	
MGI:1923992	Snx27		Snx27		MP:0011101		Snx27<tm1Lslo>	50227794	HGNC:20073	SNX27	
MGI:1860188	Snx3		Snx3		MP:0011100		Snx3<tm1.1(KOMP)Vlcg>	50228792	HGNC:11174	SNX3	
MGI:1916428	Snx5		Snx5		MP:0001260		Snx5<tm1a(KOMP)Wtsi>	50223083	HGNC:14969	SNX5	
MGI:1354910	Socs1		Socs1		MP:0011100		Socs1<tm1.1(KOMP)Vlcg>	50226772	HGNC:19383	SOCS1	
MGI:1201787	Socs2		Socs2		MP:0001260		Socs2<+>|Socs2<tm1Wehi>|Socs2<hg>|Socs2<m1Btlr>|Socs2<tm1Vem>|Socs2<tm1Wehi>	50227198	HGNC:19382	SOCS2	
MGI:1201791	Socs3		Socs3		MP:0002080		Socs3<tm2.1Wsa>	50221995	HGNC:19391	SOCS3	
MGI:98353	Son		Son		MP:0011101		Son<em1.1Bcgen>|Son<+>	50221355	HGNC:11183	SON	
MGI:1921749	Sost		Sost		MP:0001260		Sost<tm1Paz>	50227798	HGNC:13771	SOST	
MGI:98358	Sox10		Sox10		MP:0011101		Sox10<tm2(rtTA)Weg>	50219044	HGNC:11190	SOX10	
MGI:103559	Sox18		Sox18		MP:0011100		Sox18<Ra-Op>	50226409	HGNC:11194	SOX18	
MGI:98364	Sox2		Sox2		MP:0011100,MP:0011101		Sox2<em1(IMPC)Mbp>|Sox2<tm2Skn>|Sox2<tm3Skn>	50218222	HGNC:11195	SOX2	
MGI:98366	Sox4		Sox4		MP:0011100		Sox4<em1(IMPC)Mbp>	50228005	HGNC:11200	SOX4	
MGI:98371	Sox9		Sox9		MP:0011100		Sox9<tm4Tlu>|Sox9<+>	50220733	HGNC:11204	SOX9	
MGI:1913692	Spc25		Spc25		MP:0011100		Spc25<em1(IMPC)J>	50223351	HGNC:24031	SPC25	
MGI:1353422	Spdef		Spdef		MP:0011101		Spdef<tm1Shiv>	50236819	HGNC:17257	SPDEF	
MGI:1921642	Specc1l		Specc1l		MP:0002080		Specc1l<+>|Specc1l<Gt(RRH048)Byg>|Specc1l<Gt(DTM096)Byg>|Specc1l<+>	50219350	HGNC:29022	SPECC1L	
MGI:98282	Spi1		Spi1		MP:0011100		Spi1<tm2b(EUCOMM)Wtsi>	50218113	HGNC:11241	SPI1	
MGI:1341168	Spic		Spic		MP:0011101		Spic<tm1.1Kmm>|Spic<tm1Kmm>	50229479	HGNC:29549	SPIC	
MGI:109242	Spin1		Spin1		MP:0011100		Spin1<tm1.1(KOMP)Vlcg>	50236828	HGNC:11243	SPIN1	
MGI:2444925	Spin4		Spin4		MP:0001260		Spin4<em1Jbn>|Spin4<em1Jbn>|Spin4<+>|Spin4<em2Jbn>|Spin4<em2Jbn>|Spin4<+>	50229714	HGNC:27040	SPIN4	
MGI:1919682	Spink5		Spink5		MP:0011100		Spink5<em1(IMPC)J>	50236836	HGNC:15464	SPINK5	
MGI:1338033	Spint1		Spint1		MP:0011100		Spint1<tm1b(EUCOMM)Wtsi>	50222807	HGNC:11246	SPINT1	
MGI:1338031	Spint2		Spint2		MP:0011100		Spint2<em1(IMPC)Bay>	50220872	HGNC:11247	SPINT2	
MGI:1916678	Spmip3		Spmip3		MP:0011100		Spmip3<em1(IMPC)Wtsi>	50236850	HGNC:30435	SPMIP3	
MGI:1920908	Spns1		Spns1		MP:0011100		Spns1<Gt(OST214133)Lex>	50220268	HGNC:30621	SPNS1	
MGI:1343085	Spop		Spop		MP:0011100		Spop<tm1b(KOMP)Wtsi>	50230922	HGNC:11254	SPOP	
MGI:1891433	Sppl3		Sppl3		MP:0011100		Sppl3<em1(IMPC)Bay>	50221083	HGNC:30424	SPPL3	
MGI:103078	Spr		Spr		MP:0011100,MP:0011101		Spr<em1(IMPC)H>|Spr<tm1Lex>	50222251	HGNC:11257	SPR	
MGI:1924042	Spring1		Spring1		MP:0011100		Spring1<em1(IMPC)Wtsi>	50229610	HGNC:26128	SPRING1	
MGI:3582583	Sprn		Sprn		MP:0001260		Sprn<tm1Geno>	50225630	HGNC:16871	SPRN	
MGI:2685351	Sprtn		Sprtn		MP:0011100		Sprtn<tm1.2Yjm>|Sprtn<tm1Yjm>	50232900	HGNC:25356	SPRTN	
MGI:98385	Spta1		Spta1		MP:0011100,MP:0011101		Spta1<em1(IMPC)Bay>|Spta1<sph-ha>	50236871	HGNC:11272	SPTA1	
MGI:98386	Sptan1		Sptan1		MP:0011100		Sptan1<em1(IMPC)Mbp>	50217345	HGNC:11273	SPTAN1	
MGI:98387	Sptb		Sptb		MP:0011100,MP:0011101		Sptb<em1(IMPC)J>|Sptb<ja>	50217815	HGNC:11274	SPTB	
MGI:1313261	Sptbn2		Sptbn2		MP:0001260		Sptbn2<Gt(XK442)Byg>	50220850	HGNC:11276	SPTBN2	
MGI:1099431	Sptlc1		Sptlc1		MP:0011100		Sptlc1<em1(IMPC)Bay>	50221532	HGNC:11277	SPTLC1	
MGI:108074	Sptlc2		Sptlc2		MP:0011100		Sptlc2<em1(IMPC)Bay>	50228022	HGNC:11278	SPTLC2	
MGI:1913399	Sptssa		Sptssa		MP:0011100		Sptssa<tm1b(KOMP)Wtsi>	50228815	HGNC:20361	SPTSSA	
MGI:2142062	Spty2d1		Spty2d1		MP:0011100		Spty2d1<em1(IMPC)J>	50228660	HGNC:26818	SPTY2D1	
MGI:109296	Sqle		Sqle		MP:0011100		Sqle<tm1a(EUCOMM)Wtsi>	50226792	HGNC:11279	SQLE	
MGI:107931	Sqstm1		Sqstm1		MP:0001260		Sqstm1<tm1Keta>	50224908	HGNC:11280	SQSTM1	
MGI:1925836	Srbd1		Srbd1		MP:0011100		Srbd1<em1(IMPC)J>	50225830	HGNC:25521	SRBD1	
MGI:1930252	Srd5a3		Srd5a3		MP:0011100		Srd5a3<Gt(OST436695)Lex>|Srd5a3<tm1b(EUCOMM)Wtsi>	50222089	HGNC:25812	SRD5A3	
MGI:107585	Srebf2		Srebf2		MP:0011101		Srebf2<lop13>|Srebf2<Gt(YTA054)Byg>	50230274	HGNC:11290	SREBF2	
MGI:1914472	Srfbp1		Srfbp1		MP:0011100		Srfbp1<em1(IMPC)J>	50221469	HGNC:26333	SRFBP1	
MGI:1333795	Srp72		Srp72		MP:0011100		Srp72<em1(IMPC)Bay>	50229115	HGNC:11303	SRP72	
MGI:1350930	Srp9		Srp9		MP:0011100		Srp9<tm1.1(KOMP)Vlcg>	50230795	HGNC:11304	SRP9	
MGI:102964	Srprb		Srprb		MP:0011100		Srprb<tm2b(EUCOMM)Hmgu>	50229262	HGNC:24085	SRPRB	
MGI:1923206	Srrm2		Srrm2		MP:0011100		Srrm2<em1(IMPC)Bay>	50229607	HGNC:16639	SRRM2	
MGI:1916457	Srsf11		Srsf11		MP:0011100		Srsf11<tm1b(EUCOMM)Wtsi>	50225603	HGNC:10782	SRSF11	
MGI:1926232	Srsf7		Srsf7		MP:0011100		Srsf7<tm1a(EUCOMM)Wtsi>	50220825	HGNC:10789	SRSF7	
MGI:107708	Ss18		Ss18		MP:0011100		Ss18<em1(IMPC)J>	50229085	HGNC:11340	SS18	
MGI:1920040	Ssbp1		Ssbp1		MP:0011100		Ssbp1<tm1a(KOMP)Wtsi>	50229668	HGNC:11317	SSBP1	
MGI:105082	Ssr1		Ssr1		MP:0011100		Ssr1<em1(IMPC)Mbp>	50218531	HGNC:11323	SSR1	
MGI:1913506	Ssr2		Ssr2		MP:0011100		Ssr2<tm1b(EUCOMM)Wtsi>	50236884	HGNC:11324	SSR2	
MGI:1916241	Ssu72		Ssu72		MP:0011100		Ssu72<em1(IMPC)J>	50231044	HGNC:25016	SSU72	
MGI:1338881	St14		St14		MP:0011100		St14<tm1.1(KOMP)Vlcg>	50224335	HGNC:11344	ST14	
MGI:1098658	Stag1		Stag1		MP:0011100		Stag1<em1(IMPC)Mbp>	50220947	HGNC:11354	STAG1	
MGI:2156765	Stard5		Stard5		MP:0001260		Stard5<tm1a(KOMP)Wtsi>	50232754	HGNC:18065	STARD5	
MGI:2139090	Stard7		Stard7		MP:0011101		Stard7<tm1a(EUCOMM)Wtsi>	50221169	HGNC:18063	STARD7	
MGI:103038	Stat3		Stat3		MP:0011100		Stat3<tm4Vpo>	50228925	HGNC:11364	STAT3	
MGI:1316731	Stc2		Stc2		MP:0001260		Stc2<tm1Gthi>|Stc2<tm1Rred>	50221618	HGNC:11374	STC2	
MGI:107476	Stim1		Stim1		MP:0011100		Stim1<em1(IMPC)Mbp>	50225802	HGNC:11386	STIM1	
MGI:109130	Stip1		Stip1		MP:0008762		Stip1<tm1.1Mamp>	50220805	HGNC:11387	STIP1	
MGI:1918978	Stk11ip		Stk11ip		MP:0011100		Stk11ip<em1(IMPC)J>	50236910	HGNC:19184	STK11IP	
MGI:1919399	Strada		Strada		MP:0011100		Strada<em1(IMPC)Bay>	50222274	HGNC:30172	STRADA	
MGI:2151064	Strn3		Strn3		MP:0011100		Strn3<tm1b(KOMP)Wtsi>	50223016	HGNC:15720	STRN3	
MGI:1915542	Stt3b		Stt3b		MP:0011100		Stt3b<em1(IMPC)J>	50221242	HGNC:30611	STT3B	
MGI:1918366	Stx18		Stx18		MP:0011100		Stx18<tm2b(KOMP)Wtsi>	50229804	HGNC:15942	STX18	
MGI:103077	Stx3		Stx3		MP:0011100		Stx3<tm1.1(KOMP)Vlcg>	50228047	HGNC:11438	STX3	
MGI:893577	Stx4a		Stx4a		MP:0011100		Stx4a<Gt(OST177143)Lex>	50227282	HGNC:11439	STX4	
MGI:1928483	Stx5a		Stx5a		MP:0011100		Stx5a<tm1b(EUCOMM)Hmgu>	50228882	HGNC:11440	STX5	
MGI:107363	Stxbp1		Stxbp1		MP:0011100		Stxbp1<tm1b(EUCOMM)Hmgu>	50222109	HGNC:11444	STXBP1	
MGI:107370	Stxbp2		Stxbp2		MP:0011100		Stxbp2<tm1Bdic>	50231215	HGNC:11445	STXBP2	
MGI:107362	Stxbp3		Stxbp3		MP:0011101		Stxbp3<tm1Yt>	50220959	HGNC:11446	STXBP3	
MGI:1926058	Stxbp5		Stxbp5		MP:0011100,MP:0011101		Stxbp5<em1(IMPC)Hmgu>|Stxbp5<tm1Ytk>	50226565	HGNC:19665	STXBP5	
MGI:104811	Sub1		Sub1		MP:0002080		Sub1<tm1.2Ics>	50225340	HGNC:19985	SUB1	
MGI:1306775	Sucla2		Sucla2		MP:0002080		Sucla2<Gt(IST10208H1)Tigm>	50228709	HGNC:11448	SUCLA2	
MGI:1927234	Suclg1		Suclg1		MP:0011100		Suclg1<em2(IMPC)Bay>	50228048	HGNC:11449	SUCLG1	
MGI:1306824	Suclg2		Suclg2		MP:0002080		Suclg2<Gt(Ayu21-KBW131)Imeg>	50218464	HGNC:11450	SUCLG2	
MGI:2138346	Suco		Suco		MP:0011100		Suco<em1(IMPC)Bay>	50221307	HGNC:1240	SUCO	
MGI:1345643	Sufu		Sufu		MP:0011100		Sufu<tm1b(KOMP)Wtsi>	50219889	HGNC:16466	SUFU	
MGI:1923221	Sugct		Sugct		MP:0001260		Sugct<tm1.2Kald>	50229877	HGNC:16001	SUGCT	
MGI:1915205	Sugt1		Sugt1		MP:0011100		Sugt1<tm1b(KOMP)Wtsi>	50225620	HGNC:16987	SUGT1	
MGI:1929651	Supt20		Supt20		MP:0011101		Supt20<drey>	50220589	HGNC:20596	SUPT20H	
MGI:1923723	Supt3		Supt3		MP:0011100		Supt3<tm1a(EUCOMM)Hmgu>	50231365	HGNC:11466	SUPT3H	
MGI:107416	Supt4a		Supt4a		MP:0011100		Supt4a<tm1b(EUCOMM)Hmgu>	50231486	HGNC:11467	SUPT4H1	
MGI:1202400	Supt5		Supt5		MP:0011100		Supt5<tm2a(KOMP)Wtsi>	50220194	HGNC:11469	SUPT5H	
MGI:2441711	Supv3l1		Supv3l1		MP:0011100		Supv3l1<tm1a(EUCOMM)Wtsi>	50228936	HGNC:11471	SUPV3L1	
MGI:98443	Surf1		Surf1		MP:0011101		Surf1<tm1Zev>	50223330	HGNC:11474	SURF1	
MGI:98445	Surf4		Surf4		MP:0011100		Surf4<em1(IMPC)J>	50230942	HGNC:11476	SURF4	
MGI:1261758	Suz12		Suz12		MP:0011100		Suz12<Gt(Betageo)1Khe>|Suz12<Plt8>	50221363	HGNC:17101	SUZ12	
MGI:1928849	Svep1		Svep1		MP:0011100		Svep1<tm1b(EUCOMM)Hmgu>	50236928	HGNC:15985	SVEP1	
MGI:99515	Syk		Syk		MP:0011100		Syk<tm1b(EUCOMM)Hmgu>	50231844	HGNC:11491	SYK	
MGI:1891690	Syncrip		Syncrip		MP:0011100		Syncrip<tm1b(EUCOMM)Hmgu>	50224734	HGNC:16918	SYNCRIP	
MGI:1354961	Synj1		Synj1		MP:0011100		Synj1<tm1b(EUCOMM)Wtsi>	50220649	HGNC:11503	SYNJ1	
MGI:1201671	Synj2		Synj2		MP:0001260		Synj2<tm1a(EUCOMM)Wtsi>	50236955	HGNC:11504	SYNJ2	
MGI:2661187	Synm		Synm		MP:0001260		Synm<tm1.1(KOMP)Vlcg>	50227395	HGNC:24466	SYNM	
MGI:2153070	Synpo2		Synpo2		MP:0011100		Synpo2<tm1b(EUCOMM)Wtsi>	50223914	HGNC:17732	SYNPO2	
MGI:1354742	Synrg		Synrg		MP:0011100		Synrg<tm1b(EUCOMM)Wtsi>	50222212	HGNC:557	SYNRG	
MGI:1926368	Syt5		Syt5		MP:0011101		Syt5<tm2.1Sud>	50228125	HGNC:11513	SYT5	
MGI:3033336	Szt2		Szt2		MP:0011100		Szt2<Gt(XH662)Byg>|Szt2<em1(IMPC)Bay>	50231577	HGNC:29040	SZT2	
MGI:98476	Tac2		Tac2		MP:0001260		Tac2<tm1Tigm>	50224664	HGNC:11521	TAC3	
MGI:1341163	Tacc3		Tacc3		MP:0011101		Tacc3<tm1Tno>|Tacc3<+>	50218407	HGNC:11524	TACC3	
MGI:892968	Tacr3		Tacr3		MP:0001260		Tacr3<tm1Jasi>	50226338	HGNC:11528	TACR3	
MGI:1196415	Tada1		Tada1		MP:0011100		Tada1<tm1b(KOMP)Wtsi>	50231221	HGNC:30631	TADA1	
MGI:1916026	Taf11		Taf11		MP:0011100		Taf11<tm1a(EUCOMM)Wtsi>	50231475	HGNC:11544	TAF11	
MGI:1913714	Taf12		Taf12		MP:0011100		Taf12<em1(IMPC)Mbp>	50222372	HGNC:11545	TAF12	
MGI:1913500	Taf13		Taf13		MP:0011100		Taf13<em1(IMPC)J>	50228937	HGNC:11546	TAF13	
MGI:109578	Taf1a		Taf1a		MP:0011100		Taf1a<em1(IMPC)Bay>	50226100	HGNC:11532	TAF1A	
MGI:109576	Taf1c		Taf1c		MP:0011100		Taf1c<em1(IMPC)Bay>	50222198	HGNC:11534	TAF1C	
MGI:1922566	Taf1d		Taf1d		MP:0011100		Taf1d<em1(IMPC)Bay>	50236968	HGNC:28759	TAF1D	
MGI:2443028	Taf2		Taf2		MP:0011100		Taf2<tm1b(EUCOMM)Hmgu>	50221356	HGNC:11536	TAF2	
MGI:2442144	Taf5		Taf5		MP:0011100		Taf5<em1(IMPC)J>	50228972	HGNC:11539	TAF5	
MGI:109129	Taf6		Taf6		MP:0011100		Taf6<tm1b(EUCOMM)Hmgu>	50228887	HGNC:11540	TAF6	
MGI:1926879	Taf8		Taf8		MP:0011100		Taf8<tm2b(EUCOMM)Wtsi>	50228157	HGNC:17300	TAF8	
MGI:98480	Tal1		Tal1		MP:0008762		Tal1<tm1(tTA)Bock>	50225553	HGNC:11556	TAL1	
MGI:1916221	Tamm41		Tamm41		MP:0008762		Tamm41<tm1b(KOMP)Wtsi>	50229934	HGNC:25187	TAMM41	
MGI:2142786	Tango6		Tango6		MP:0011100		Tango6<tm1b(EUCOMM)Hmgu>	50226340	HGNC:25749	TANGO6	
MGI:1914490	Taok1		Taok1		MP:0011100		Taok1<em1(IMPC)Tcp>	50228159	HGNC:29259	TAOK1	
MGI:103027	Tarbp2		Tarbp2		MP:0011100		Tarbp2<tm1.2Dzw>	50222140	HGNC:11569	TARBP2	
MGI:2387629	Tardbp		Tardbp		MP:0001260,MP:0011100,MP:0011101		Tardbp<Rgsc2223>|Tardbp<Rgsc2268>|Tardbp<em1Rhbr>|Tardbp<tm1.1Hiok>|Tardbp<+>|Tardbp<tm1b(EUCOMM)Wtsi>	50228160	HGNC:11571	TARDBP	
MGI:1919057	Tars2		Tars2		MP:0011100		Tars2<tm1b(EUCOMM)Hmgu>	50232158	HGNC:30740	TARS2	
MGI:1921694	Tasor		Tasor		MP:0011100		Tasor<em1(IMPC)Ccpcz>	50220563	HGNC:30314	TASOR	
MGI:1923062	Tasp1		Tasp1		MP:0011101		Tasp1<tm1.1Jjdh>	50227513	HGNC:15859	TASP1	
MGI:1916944	Tatdn1		Tatdn1		MP:0001260		Tatdn1<tm1.2Csaag>	50231399	HGNC:24220	TATDN1	
MGI:3576210	Tatdn2		Tatdn2		MP:0011100		Tatdn2<tm1b(EUCOMM)Hmgu>	50230570	HGNC:28988	TATDN2	
MGI:1923531	Tax1bp3		Tax1bp3		MP:0011100		Tax1bp3<tm1b(EUCOMM)Hmgu>	50228763	HGNC:30684	TAX1BP3	
MGI:2442827	Tbc1d32		Tbc1d32		MP:0011100		Tbc1d32<em1(IMPC)J>	50217801	HGNC:21485	TBC1D32	
MGI:1913661	Tbcb		Tbcb		MP:0011100		Tbcb<em1(IMPC)Bay>	50219006	HGNC:1989	TBCB	
MGI:1919976	Tbcc		Tbcc		MP:0011100		Tbcc<em1(IMPC)J>	50223504	HGNC:11580	TBCC	
MGI:1919686	Tbcd		Tbcd		MP:0011100		Tbcd<em1(IMPC)Bay>	50232035	HGNC:11581	TBCD	
MGI:1917680	Tbce		Tbce		MP:0011100		Tbce<tm2b(EUCOMM)Hmgu>	50229928	HGNC:11582	TBCE	
MGI:2445052	Tbck		Tbck		MP:0008762		Tbck<tm1b(EUCOMM)Hmgu>	50223539	HGNC:28261	TBCK	
MGI:1929658	Tbk1		Tbk1		MP:0011101		Tbk1<tm1.1Lex>	50229270	HGNC:11584	TBK1	
MGI:107404	Tbr1		Tbr1		MP:0011100		Tbr1<tm1.1Csbd>	50223916	HGNC:11590	TBR1	
MGI:98493	Tbx1		Tbx1		MP:0011100		Tbx1<em1(IMPC)Mbp>	50224485	HGNC:11592	TBX1	
MGI:1888496	Tbx20		Tbx20		MP:0011100		Tbx20<em1(IMPC)Mbp>	50218564	HGNC:11598	TBX20	
MGI:98495	Tbx3		Tbx3		MP:0011101		Tbx3<tm2.1Moon>	50228166	HGNC:11602	TBX3	
MGI:102556	Tbx4		Tbx4		MP:0011100		Tbx4<tm4b(EUCOMM)Wtsi>	50224998	HGNC:11603	TBX4	
MGI:98472	T		T		MP:0002080,MP:0008762		T<Wis>|T<c-2H>	50217783	HGNC:11515	TBXT	
MGI:1926421	Tcerg1		Tcerg1		MP:0011100		Tcerg1<em1(IMPC)J>	50228168	HGNC:15630	TCERG1	
MGI:1202715	Tcf21		Tcf21		MP:0011100		Tcf21<em1(IMPC)Mbp>	50218010	HGNC:11632	TCF21	
MGI:1202879	Tcf7l2		Tcf7l2		MP:0011100		Tcf7l2<tm1a(EUCOMM)Wtsi>	50228170	HGNC:11641	TCF7L2	
MGI:3603820	Tctn1		Tctn1		MP:0011100		Tctn1<em1(IMPC)Mbp>	50226128	HGNC:26113	TCTN1	
MGI:1914840	Tctn3		Tctn3		MP:0011100		Tctn3<em1(IMPC)J>	50237002	HGNC:24519	TCTN3	
MGI:101876	Tead1		Tead1		MP:0011100		Tead1<tm1a(KOMP)Wtsi>|Tead1<tm1b(KOMP)Wtsi>	50228182	HGNC:11714	TEAD1	
MGI:104904	Tead2		Tead2		MP:0011101		Tead2<tm1.1Mldp>	50237004	HGNC:11715	TEAD2	
MGI:1915408	Tecr		Tecr		MP:0011100		Tecr<em1(IMPC)Rbrc>	50218234	HGNC:4551	TECR	
MGI:2144738	Tedc1		Tedc1		MP:0011100		Tedc1<em1(IMPC)Tcp>	50227693	HGNC:20127	TEDC1	
MGI:1919266	Tedc2		Tedc2		MP:0011100		Tedc2<em1(IMPC)J>	50237007	HGNC:25849	TEDC2	
MGI:98664	Tek		Tek		MP:0011100		Tek<tm1b(EUCOMM)Hmgu>	50228208	HGNC:11724	TEK	
MGI:1918968	Telo2		Telo2		MP:0011100		Telo2<em1(IMPC)J>	50225988	HGNC:29099	TELO2	
MGI:1921895	Tent5c		Tent5c		MP:0011100		Tent5c<tm1b(KOMP)Wtsi>	50220588	HGNC:24712	TENT5C	
MGI:1098693	Tet1		Tet1		MP:0011100,MP:0011101		Tet1<Gt(RRG140)Byg>	50227302	HGNC:29484	TET1	
MGI:1920929	Tex19.1		Tex19.1		MP:0011101		Tex19.1<tm1(rtTA2S*M2,lacZ)Jw>|Tex19.1<tm1Hjc>	50237029	HGNC:33802	TEX19	
MGI:98821	Trf		Trf		MP:0011100		Trf<em1(IMPC)J>|Trf<em1(IMPC)Rbrc>	50237045	HGNC:11740	TF	
MGI:104672	Tfap2b		Tfap2b		MP:0011100		Tfap2b<tm1b(EUCOMM)Wtsi>	50217417	HGNC:11743	TFAP2B	
MGI:103239	Tfap4		Tfap4		MP:0011101		Tfap4<tm1.1Litt>	50237046	HGNC:11745	TFAP4	
MGI:103270	Tfeb		Tfeb		MP:0002080,MP:0011100		Tfeb<tm1Est>|Tfeb<tm1a(EUCOMM)Wtsi>|Tfeb<tm1b(EUCOMM)Wtsi>	50232372	HGNC:11753	TFEB	
MGI:1338041	Tfg		Tfg		MP:0011100		Tfg<em1(IMPC)Bay>	50228684	HGNC:11758	TFG	
MGI:98822	Tfrc		Tfrc		MP:0011100		Tfrc<em1(IMPC)H>	50218805	HGNC:11763	TFRC	
MGI:1923605	Tgds		Tgds		MP:0011100		Tgds<em1(IMPC)Mbp>	50229129	HGNC:20324	TGDS	
MGI:98725	Tgfb1		Tgfb1		MP:0011101		Tgfb1<+>|Tgfb1<tm1Jmu>|Tgfb1<tm1Doe>|Tgfb1<tm1Jmu>|Tgfb1<tm1N>	50217284	HGNC:11766	TGFB1	
MGI:98727	Tgfb3		Tgfb3		MP:0011100		Tgfb3<tm1.1(KOMP)Vlcg>	50228190	HGNC:11769	TGFB3	
MGI:98728	Tgfbr1		Tgfbr1		MP:0011100		Tgfbr1<tm1Dgen>	50217329	HGNC:11772	TGFBR1	
MGI:98729	Tgfbr2		Tgfbr2		MP:0011100		Tgfbr2<em1(IMPC)Rbrc>|Tgfbr2<tm1.1Hlm>|Tgfbr2<tm1Hlm>	50218429	HGNC:11773	TGFBR2	
MGI:104637	Tgfbr3		Tgfbr3		MP:0011100		Tgfbr3<em1(IMPC)Mbp>	50226768	HGNC:11774	TGFBR3	
MGI:1194497	Tgif1		Tgif1		MP:0011101		Tgif1<tm1Ychn>|Tgif1<tm1Ychn>|Tgif1<+>	50220327	HGNC:11776	TGIF1	
MGI:1915299	Tgif2		Tgif2		MP:0011100		Tgif2<tm1b(EUCOMM)Wtsi>	50237051	HGNC:15764	TGIF2	
MGI:98731	Tgm2		Tgm2		MP:0001260		Tgm2<tm1.1Rmgr>	50221228	HGNC:11778	TGM2	
MGI:98735	Th		Th		MP:0011100		Th<em1(IMPC)H>	50228191	HGNC:11782	TH	
MGI:1921004	Thap1		Thap1		MP:0011100		Thap1<em1(IMPC)J>	50229983	HGNC:20856	THAP1	
MGI:1920231	Thap12		Thap12		MP:0011100		Thap12<em1(IMPC)J>	50220889	HGNC:9440	THAP12	
MGI:98736	Thbd		Thbd		MP:0011100		Thbd<tm1.1(KOMP)Vlcg>	50225758	HGNC:11784	THBD	
MGI:98737	Thbs1		Thbs1		MP:0011101		Thbs1<tm1Hyn>	50226965	HGNC:11785	THBS1	
MGI:98739	Thbs3		Thbs3		MP:0001260		Thbs3<tm1Bst>	50227684	HGNC:11787	THBS3	
MGI:1913878	Thg1l		Thg1l		MP:0011100		Thg1l<tm1b(EUCOMM)Wtsi>	50229436	HGNC:26053	THG1L	
MGI:1919668	Thoc1		Thoc1		MP:0011100		Thoc1<em1(IMPC)Ccpcz>	50224911	HGNC:19070	THOC1	
MGI:1920916	Thoc3		Thoc3		MP:0011100		Thoc3<em1(IMPC)J>	50229338	HGNC:19072	THOC3	
MGI:2677480	Thoc6		Thoc6		MP:0011100		Thoc6<em5(IMPC)Tcp>	50229440	HGNC:28369	THOC6	
MGI:1913481	Thoc7		Thoc7		MP:0011100		Thoc7<em1(IMPC)J>	50223859	HGNC:29874	THOC7	
MGI:98742	Thra		Thra		MP:0001260		Thra<tm1Brnt>|Thra<+>	50218864	HGNC:11796	THRA	
MGI:2444479	Thumpd1		Thumpd1		MP:0011101		Thumpd1<em1Meij>	50231126	HGNC:23807	THUMPD1	
MGI:104735	Gt(ROSA)26Sor		Gt(ROSA)26Sor		MP:0001260,MP:0011100,MP:0011101		Gt(ROSA)26Sor<+>|Gt(ROSA)26Sor<tm1.1(CAG-Fto)Rdc>|Gt(ROSA)26Sor<tm1(RNU6-RNAi:Rad18)Wbaa>|Gt(ROSA)26Sor<tm1.1(CAG-Fto)Rdc>|Gt(ROSA)26Sor<tm2.1(CAG-PSTPIP1*)Dtg>|Gt(ROSA)26Sor<+>|Gt(ROSA)26Sor<tm3(RNAi:Fabp4)Mrl>|Gt(ROSA)26Sor<+>	50237067	HGNC:44478	THUMPD3-AS1	
MGI:107913	Tial1		Tial1		MP:0011101		Tial1<tm1Mst>	50230985	HGNC:11804	TIAL1	
MGI:1924261	Ticrr		Ticrr		MP:0011100		Ticrr<em1(IMPC)Bay>	50217033	HGNC:28704	TICRR	
MGI:99906	Tie1		Tie1		MP:0011101		Tie1<tm1.1Scba>|Tie1<tm1Scba>	50225503	HGNC:11809	TIE1	
MGI:1321393	Timeless		Timeless		MP:0011100		Timeless<tm1b(EUCOMM)Hmgu>	50220470	HGNC:11813	TIMELESS	
MGI:1353432	Timm13		Timm13		MP:0011100		Timm13<em1(IMPC)Tcp>	50221670	HGNC:11816	TIMM13	
MGI:1929742	Timm22		Timm22		MP:0011100		Timm22<tm1b(KOMP)Wtsi>	50232496	HGNC:17317	TIMM22	
MGI:1343262	Timm44		Timm44		MP:0011100		Timm44<em1(IMPC)Mbp>	50222911	HGNC:17316	TIMM44	
MGI:1913775	Timm50		Timm50		MP:0011100		Timm50<tm1b(EUCOMM)Wtsi>	50231011	HGNC:23656	TIMM50	
MGI:1922139	Timmdc1		Timmdc1		MP:0011100		Timmdc1<Gt(OST407011)Lex>|Timmdc1<tm1b(EUCOMM)Wtsi>	50223301	HGNC:1321	TIMMDC1	
MGI:1915087	Tiprl		Tiprl		MP:0011100		Tiprl<tm1.1(KOMP)Vlcg>	50231007	HGNC:30231	TIPRL	
MGI:105992	Tkt		Tkt		MP:0011100		Tkt<em1(IMPC)H>	50218582	HGNC:11834	TKT	
MGI:1346023	Tlk2		Tlk2		MP:0011100		Tlk2<em1(IMPC)Bay>	50229134	HGNC:11842	TLK2	
MGI:1858171	Tlr5		Tlr5		MP:0001260		Tlr5<tm1Flv>	50228216	HGNC:11851	TLR5	
MGI:2137022	Tm2d1		Tm2d1		MP:0002080,MP:0011100		Tm2d1<em1(IMPC)Bay>	50225800	HGNC:24142	TM2D1	
MGI:1916992	Tm2d2		Tm2d2		MP:0002080,MP:0011100		Tm2d2<em1(IMPC)Bay>	50231357	HGNC:24127	TM2D2	
